Iteration,Drone,Connected To,Attack Type,Trust Status,Degree Centrality,Betweenness Centrality,Closeness Centrality,Eigenvector Centrality,Battery Level,Sensor Functionality,Relative Speed,Location Accuracy,Communication Intensity,Communication Scale,Latency,Data Throughput,Packet Loss,Swarm Coordination Rate,Trust Score,Speed Match,Sensor Match,Centrality Match,Total Times Attacked
12,Drone9,['Drone6'],,TRUSTED,0.16666666666666666,0.0,0.42857142857142855,0.10986125274957408,72,0.9737458602092679,1.023617753931278,0.9762051924927451,7,3,0.09060845479207508,409,0.04187173828203289,0.834445657539059,0.8553973685079135,Matched,Matched,Matched,2
13,Drone1,"['Drone2', 'Drone4', 'Drone6']",,TRUSTED,0.6000000000000001,0.30000000000000004,0.7142857142857143,0.5162512059142309,62,0.9252706824523705,0.9255834198635415,0.9052104878867485,14,3,0.013769892842697317,465,0.00443485585114104,0.8949488859535409,0.7836221720812184,Matched,Matched,Matched,0
13,Drone2,"['Drone1', 'Drone4']",,TRUSTED,0.4,0.0,0.5555555555555556,0.40109628015120613,99,0.927899259912989,0.8285167529122613,0.9300633655701759,5,3,0.03154850524624289,416,0.0285862757751771,0.9510966688254117,0.7314339072305968,Matched,Matched,Matched,1
13,Drone4,"['Drone5', 'Drone1', 'Drone2']",,TRUSTED,0.6000000000000001,0.15000000000000002,0.625,0.5023280877603374,52,0.914030819764157,1.1724157699346027,0.9912042103420486,18,2,0.03046111613690137,345,0.02490854940156367,0.8621972927484314,0.7022236140397372,Matched,Matched,Matched,2
13,Drone5,"['Drone4', 'Drone6']",,TRUSTED,0.4,0.1,0.625,0.35830784164631824,86,0.8896978297821629,1.0829292998205413,0.9192094698711754,10,1,0.018528677788027637,102,0.03430474272101025,0.8778845103752007,0.7544228769304488,Matched,Matched,Matched,2
13,Drone6,"['Drone5', 'Drone1', 'Drone9']",,TRUSTED,0.6000000000000001,0.45,0.7142857142857143,0.40758781789531834,88,0.8739433786850613,0.9550020647589338,0.9372062537837151,18,1,0.09873248596331317,327,0.011188581473231325,0.9298011961918106,0.7686297233540974,Matched,Matched,Matched,0
13,Drone9,['Drone6'],Data Manipulation,MALICIOUS,0.2,0.0,0.45454545454545453,0.160501152662839,72,0.9737458602092679,1.023617753931278,0.9762051924927451,7,3,0.09060845479207508,409,0.04187173828203289,0.834445657539059,0.8553973685079135,Mismatched,Mismatched,Mismatched,3
14,Drone1,"['Drone2', 'Drone4', 'Drone6']",,TRUSTED,0.75,0.25,0.8,0.5298988890761731,62,0.9252706824523705,0.9255834198635415,0.9052104878867485,14,3,0.013769892842697317,465,0.00443485585114104,0.8949488859535409,0.7836221720812184,Matched,Matched,Matched,0
14,Drone2,"['Drone1', 'Drone4']",Data Manipulation,MALICIOUS,0.5,0.0,0.6666666666666666,0.4271316779596084,99,0.927899259912989,0.8285167529122613,0.9300633655701759,5,3,0.03154850524624289,416,0.0285862757751771,0.9510966688254117,0.7314339072305968,Mismatched,Mismatched,Mismatched,2
14,Drone4,"['Drone5', 'Drone1', 'Drone2']",,TRUSTED,0.75,0.25,0.8,0.5298988890761731,52,0.914030819764157,1.1724157699346027,0.9912042103420486,18,2,0.03046111613690137,345,0.02490854940156367,0.8621972927484314,0.7022236140397372,Matched,Matched,Matched,2
14,Drone5,"['Drone4', 'Drone6']",,TRUSTED,0.5,0.08333333333333333,0.6666666666666666,0.35775191431708964,86,0.8896978297821629,1.0829292998205413,0.9192094698711754,10,1,0.018528677788027637,102,0.03430474272101025,0.8778845103752007,0.7544228769304488,Matched,Matched,Matched,2
14,Drone6,"['Drone5', 'Drone1']",,TRUSTED,0.5,0.08333333333333333,0.6666666666666666,0.35775191431708964,88,0.8739433786850613,0.9550020647589338,0.9372062537837151,18,1,0.09873248596331317,327,0.011188581473231325,0.9298011961918106,0.7686297233540974,Matched,Matched,Matched,0
